name,label,parent_id
569853,Allipur Gijhori,728993
928457,Allipur Gokula SC,480039
382297,Allipur Jeondera SC,87371
947142,Allipur SC,525521
195944,Allipur SC,118647
971182,Allu Nagar Diguria (SC),100729
407303,Almaspur,387372
931127,Aloiya SC Kasmanda,957797
492543,Alona SUB-Centre,284545
125589,Alonda TR,109532
102499,Aloor SC,100334
129723,Alore SC,112364
725445,Alpha,542418
130042,Alsand SC,111428
217462,Alyani,120393
416579,Amadaha SC,632619
182680,Amadgaon,121854
325448,Amadhpur SC,219164
257017,Amahawa,558313
378579,Amahi SC,607081
394152,Amahiya,399723
915133,Amaie SC,623052
711046,Amaipar SC,309983
625435,Amaipur Sanda,972971
517275,Amakuwan,473375
219599,Amala,128280
156901,Amalde SC,118571
177839,Amalgaon SC AML,117539
198698,Amali Punarwasan,110010
188069,Amalner SC,121958
243691,Amalthe,126659
249468,Amane,119927
103335,Amaniganj (SC),100020
107431,Amaniganj (SC),100765
968771,Amanlala,214217
513762,Amanpur,560914
809603,Amanpur,613378
741528,Amanpur Dehat,80762
826296,Amanpur Urban,80762
456335,Amanulla PUR SC,538243
959336,Amanullapur SC Pisawan,944244
253944,Amanwa SC,820067
157655,Amanwadi SC,116777
685095,Amaon,394341
612409,Amapur SC,303340
626601,Amara SC,94354
728461,Amara SC,259095
718186,Amara SC,222687
455039,Amara SC,623052
84895,Amaramaoo,257652
940298,Amarebhariya,994890
333838,Amargarh Main SC I,303340
745674,Amargarh Main SC II,303340
81159,Amari SC,66898
328389,Amarijhanga,860675
719583,Amarnathbabu Unchagaon Khadar,498349
61278,Amarpur,235479
743899,Amarpur Kashi SC,87371
940698,Amarpur Kondala,624020
629681,Amarpura,950869
161219,Amarpuri SC,109366
961087,Amarsapur,363342
616695,Amathi,159653
968049,Amauli,55865
985969,Amauli,874688
904854,Amauli (SC),600932
594873,Amauli SC,493054
343280,Amauni,613482
95883,Amaur,265820
559677,Amaura SC,939744
107181,Amausi (SC),100817
29147,Amauthi,305994
926117,Amav SC,938556
100310,Amawa (SC),100557
937306,Amawa Kala S C,369598
697820,Amawakala SC,953167
860716,Amawata HWC,204674
672530,Amawati,707333
